pdf_page,chars,preview
222,861,"w a s required to be re-casto punish bothe male a n d female ofender for the ofence of adultery. Afterefering to the recomendations containe"
223,885,"8.3. In V. Revathi v. Union of India 47 , a two-judge bench of this court upheld the constitutional validity of Section 497, I.P.C. a n d Se"
224,994,"prosecuted as the pari delicto. 8.4. T he view taken by the two-judge bench in Revathi adultery, canot be sustained. The wife’ s inability I"
225,932,"judg me n t of this Court in W. Kalyani v. State 48 . rational nexus withe object soughto be achieved a n d is hence discriminatory. It w a "
226,926,"placed on the jud gm e n t in Shafin Jahan v. Asokan K.M. & Ors.49 where this Court observed T he Petioners have contended that Section 4 9 "
227,1127,"judg me n t of K.S. Putaswamy v. Union of India 5 0 “ 169 . The autonomy of the individual is the ability to make decisions on vital maters "
228,914,"T he Petioners a n d Intervenors have prayed for striking d o w n Section 4 7 9 I.P.C. a n d Section 198(2) of the Cr.P.C. as being unconsti"
229,915,"members, oughto be punished as a crime. Adultery falsquarely within this definition. T he learned A S G further submited that adultery is no"
230,902,"does not acount for instances where the h u s b a n d hasexual relations outside his It w a s further submited thathe sanctity ofamily life,"
231,831,"of “ Ofences Relating to Mariage”. The w o m a n w h o is pari delicto withe have to be tested o n the anvil of Part I of the Constitution. "
232,865,"i. Section 4 9 7 I.P.C. read with Section 198(2) of the Cr.P.C. only e m p o w e r s the agrieved iv. The act of a maried m a n engaging in "
233,939,"12.1. A n y legislation which treatsimilarly situated persons unequaly, or discriminates betwen persons o n the basis of sex alone, is liabl"
234,993,"s o m e rational basis,52 or a nexus withe object soughto be achieved. With respecto the ofence of adultery comited by two consenting adults"
235,913,"i. T he second clasification is based o n w h o can be prosecuted. It is only the adulterous m a n w h o can be prosecuted for comiting adul"
236,1064,"12.3.A lawhich deprives w o m e n of the righto prosecute, is not gender-neutral. U n d e r Section 497, the wife of the adulterous male, ca"
237,1270,"A provision previously not held to be unconstitutional, can be rendered so by later developments in society, includingender equality.54 Sect"
238,1326,"In Anuj Garg v. Hotel Asn. of India,56 this Court held — 20 . Athe very outset we wanto defne the contours of the discusion which is going t"
239,1044,"general. In the last 60 years, women in India have gained entry in al spheres of public life. They have also ben representing people at gras"
240,1143,"This Court in Thota Sesharathamand Anr. v. Thota Manikyama (Dead) by Lrs. And Ors. 57 held that: — Art. 15 ( 3 ) relieves from the rigour of"
241,957,"makes the position of a maried woman almost as a property of her husband.” T he purpose of Article 15(3) is to further socio­ economic equal"
242,1046,"thre-fold requirement aset held in Justice K. S. Putaswamy (Retd.) & Anr. v. UOI & An^r. (supra): (i) have a consensual sexual relationship "
243,995,"therefore, has a legitimate public interest in preserving the institution of mariage. T h o u g h adultery m a y be a n act comited in priva"
244,950,"alimony, restitution of conjugal rights; it regulatesurogacy, adoption, child custody, guardianship, partion, parental responsibility; guard"
245,1011,"c o m e n t a r y titled ‘Principles of Criminal Law’ 5 9 publicensure, a n d waranthe use of criminal sanction against such a r m a n d w r"
246,1113,"J o h n Stuart Mil states that — the only purpose for which power can be rightly exercised over the member of a civilized comunity against h"
247,1029,"Adultery undoubtedly is a moral w r o n g qua the spouse a n d the family. The isue is whethere is a suficient element of wrongfulnes to soc"
248,731,"(i) T he decisions in Sowmithri Vishnu (supra), V. Rewathi (supra) a n d W. K^alyani (supra) hereby . J . (INDU MALHOTRA ) New Delhi Septemb"
